merchant_id,avg_ticket_size,total_volume,transaction_count,unique_customers,avg_fraud_score,decline_rate,refund_rate,international_customer_ratio,mcc,merchant_name,chargeback_count,online_ratio,transactions_per_customer,repeat_customer_score,chargeback_rate
MERCH_00264,100.1336312849162,35847.840000000004,358,154,26.983938547486034,0.0111731843575419,0.04189944134078212,0.164804469273743,1579,Regal Cinemas,2,0.3575418994413408,2.324675324675325,0.43016759776536306,0.00558659217877095
MERCH_00265,93.63277777777778,28651.63,306,144,24.044901960784312,0.00980392156862745,0.06209150326797386,0.17647058823529413,1848,Whole Foods,2,0.40522875816993464,2.125,0.47058823529411764,0.006535947712418301
MERCH_00266,93.54894613583139,39945.4,427,185,24.866674473067913,0.03278688524590164,0.05152224824355972,0.16627634660421545,9118,Best Buy,4,0.4215456674473068,2.308108108108108,0.4332552693208431,0.00936768149882904
MERCH_00267,104.97290556900725,43353.81,413,179,24.79375302663438,0.01937046004842615,0.06295399515738499,0.14769975786924938,5372,Safeway,3,0.3728813559322034,2.3072625698324023,0.4334140435835351,0.007263922518159807
MERCH_00268,107.37782945736434,41555.22,387,176,22.79645994832041,0.0103359173126615,0.06976744186046512,0.16020671834625322,5150,Lululemon,0,0.4082687338501292,2.1988636363636362,0.45478036175710596,0.0
MERCH_00269,101.02527536231884,34853.72,345,155,23.031739130434783,0.005797101449275362,0.0463768115942029,0.1855072463768116,9347,Pizza Hut,1,0.40869565217391307,2.225806451612903,0.44927536231884063,0.002898550724637681
MERCH_00270,111.65085714285715,39077.8,350,155,23.49911428571429,0.017142857142857144,0.04285714285714286,0.18571428571428572,5372,Safeway,1,0.4228571428571429,2.2580645161290325,0.44285714285714284,0.002857142857142857
MERCH_00271,100.646125,40258.45,400,183,25.409625000000002,0.01,0.0475,0.15,2381,Hyatt,0,0.395,2.185792349726776,0.45749999999999996,0.0
MERCH_00272,98.58736979166667,37857.55,384,165,25.63658854166667,0.018229166666666668,0.049479166666666664,0.171875,9210,Verizon,1,0.3932291666666667,2.327272727272727,0.4296875,0.0026041666666666665
MERCH_00273,110.82401234567902,35906.98,324,141,24.546697530864197,0.012345679012345678,0.05864197530864197,0.13271604938271606,3738,Expedia,1,0.42592592592592593,2.297872340425532,0.4351851851851851,0.0030864197530864196
MERCH_00274,96.64920972644377,31797.59,329,150,23.81437689969605,0.00911854103343465,0.03951367781155015,0.18541033434650456,8467,The Home Depot,1,0.3829787234042553,2.1933333333333334,0.45592705167173253,0.00303951367781155
MERCH_00275,96.20524804177546,36846.61,383,164,24.76195822454308,0.015665796344647518,0.05221932114882506,0.1671018276762402,1579,Regal Cinemas,2,0.4177545691906005,2.3353658536585367,0.4281984334203655,0.005221932114882507
MERCH_00276,98.12696385542169,40722.69,415,174,24.931156626506024,0.007228915662650603,0.04578313253012048,0.12048192771084337,2407,Chick-fil-A,6,0.39036144578313253,2.3850574712643677,0.41927710843373495,0.014457831325301205
MERCH_00277,95.45189944134079,34171.78,358,149,25.03703910614525,0.027932960893854747,0.036312849162011177,0.16759776536312848,7851,Carrefour,0,0.41620111731843573,2.402684563758389,0.4162011173184358,0.0
MERCH_00278,103.46577889447235,41179.38,398,168,24.858417085427135,0.01256281407035176,0.05527638190954774,0.16080402010050251,1261,H&M,0,0.42462311557788945,2.369047619047619,0.4221105527638191,0.0
MERCH_00279,108.34787061994608,40197.06,371,148,24.584716981132075,0.02425876010781671,0.03234501347708895,0.13746630727762804,1445,Netflix,1,0.41509433962264153,2.5067567567567566,0.39892183288409705,0.0026954177897574125
MERCH_00280,106.70280757097792,33824.79,317,163,26.124069400630916,0.015772870662460567,0.04100946372239748,0.19558359621451105,5378,Ticketmaster,0,0.39747634069400634,1.9447852760736197,0.5141955835962145,0.0
MERCH_00281,91.71997448979593,35954.23,392,164,24.80915816326531,0.007653061224489796,0.07142857142857142,0.1760204081632653,5332,McDonalds,4,0.3979591836734694,2.3902439024390243,0.41836734693877553,0.01020408163265306
MERCH_00282,104.9230659025788,36618.15,349,161,25.544326647564468,0.03151862464183381,0.05157593123209169,0.1833810888252149,7811,Dunkin,2,0.42120343839541546,2.1677018633540373,0.46131805157593125,0.0057306590257879654
MERCH_00283,97.14506024096384,40315.2,415,177,25.83489156626506,0.014457831325301205,0.03132530120481928,0.16626506024096385,6111,Gap Inc,0,0.43373493975903615,2.3446327683615817,0.42650602409638555,0.0
MERCH_00284,104.31649122807016,35676.24,342,147,26.017602339181288,0.005847953216374269,0.04093567251461988,0.17251461988304093,4497,Chevron,1,0.39766081871345027,2.326530612244898,0.4298245614035088,0.0029239766081871343
MERCH_00285,98.9074554707379,38870.63,393,166,23.829567430025445,0.020356234096692113,0.06361323155216285,0.1628498727735369,5332,McDonalds,3,0.3333333333333333,2.3674698795180724,0.4223918575063613,0.007633587786259542
MERCH_00286,95.89326732673267,38740.88,404,174,23.37230198019802,0.009900990099009901,0.05693069306930693,0.1608910891089109,9154,InterContinental Hotels,3,0.3886138613861386,2.32183908045977,0.4306930693069307,0.007425742574257425
MERCH_00287,103.84044270833334,39874.73,384,177,25.22401041666667,0.026041666666666668,0.052083333333333336,0.21875,3376,Publix,2,0.375,2.169491525423729,0.4609375,0.005208333333333333
MERCH_00288,104.31609375000001,33381.15,320,152,25.9885,0.021875,0.040625,0.1625,8892,Burger King,0,0.3875,2.1052631578947367,0.47500000000000003,0.0
MERCH_00289,112.38048913043477,41356.02,368,160,25.63342391304348,0.03260869565217391,0.04619565217391304,0.1331521739130435,2812,Bloomingdales,1,0.41304347826086957,2.3,0.4347826086956522,0.002717391304347826
MERCH_00290,107.06527027027028,39614.15,370,163,25.831324324324324,0.013513513513513514,0.08108108108108109,0.1891891891891892,6616,KFC,2,0.4081081081081081,2.2699386503067487,0.4405405405405405,0.005405405405405406
MERCH_00291,99.02947513812154,35848.67,362,155,24.851988950276244,0.022099447513812154,0.04419889502762431,0.2265193370165746,1445,Netflix,1,0.36187845303867405,2.335483870967742,0.4281767955801105,0.0027624309392265192
MERCH_00292,106.88424242424243,38798.98,363,161,23.928677685950415,0.01928374655647383,0.049586776859504134,0.13774104683195593,5052,British Airways,0,0.39944903581267216,2.2546583850931676,0.4435261707988981,0.0
MERCH_00293,102.88848314606743,36628.3,356,162,24.867584269662924,0.016853932584269662,0.0449438202247191,0.19101123595505617,5378,Ticketmaster,0,0.3707865168539326,2.197530864197531,0.4550561797752809,0.0
MERCH_00294,99.18832876712328,36203.74,365,153,24.917671232876714,0.024657534246575342,0.0547945205479452,0.11506849315068493,9347,Pizza Hut,1,0.4191780821917808,2.3856209150326797,0.4191780821917808,0.0027397260273972603
MERCH_00295,93.82605882352941,31900.86,340,160,24.763647058823526,0.014705882352941176,0.058823529411764705,0.17058823529411765,4645,BP,1,0.36470588235294116,2.125,0.47058823529411764,0.0029411764705882353
MERCH_00296,93.03645320197045,37772.8,406,185,25.162906403940884,0.017241379310344827,0.04433497536945813,0.16502463054187191,1402,Emirates,2,0.3817733990147783,2.1945945945945944,0.4556650246305419,0.0049261083743842365
MERCH_00297,96.84472972972974,35832.55,370,168,24.516000000000002,0.008108108108108109,0.043243243243243246,0.15945945945945947,4555,Ross Stores,4,0.44054054054054054,2.2023809523809526,0.454054054054054,0.010810810810810811
MERCH_00298,100.00351706036744,38101.34,381,177,26.51703412073491,0.013123359580052493,0.04461942257217848,0.15748031496062992,5016,Bed Bath & Beyond,1,0.3884514435695538,2.152542372881356,0.4645669291338583,0.0026246719160104987
MERCH_00299,86.63501457725948,29715.81,343,150,23.839271137026238,0.014577259475218658,0.03206997084548105,0.14285714285714285,9695,Tesco,2,0.3556851311953353,2.2866666666666666,0.43731778425655976,0.0058309037900874635
MERCH_00300,117.20312820512821,45709.22,390,173,24.854589743589745,0.020512820512820513,0.04871794871794872,0.18717948717948718,4875,Dominos Pizza,0,0.37435897435897436,2.254335260115607,0.44358974358974357,0.0
MERCH_00301,104.17364383561643,38023.38,365,159,25.19421917808219,0.005479452054794521,0.038356164383561646,0.1643835616438356,5076,Subway,1,0.40821917808219177,2.2955974842767297,0.43561643835616437,0.0027397260273972603
MERCH_00302,102.7742191780822,37512.590000000004,365,158,26.731972602739727,0.030136986301369864,0.04657534246575343,0.21643835616438356,4625,Costco,5,0.3917808219178082,2.310126582278481,0.4328767123287671,0.0136986301369863
MERCH_00303,104.28751612903226,32329.13,310,148,25.33983870967742,0.00967741935483871,0.025806451612903226,0.1935483870967742,4875,Dominos Pizza,3,0.4290322580645161,2.0945945945945947,0.4774193548387096,0.00967741935483871
MERCH_00304,88.25278551532034,31682.75,359,152,24.665236768802227,0.005571030640668524,0.05013927576601671,0.12256267409470752,1867,AMC Theatres,0,0.39275766016713093,2.361842105263158,0.4233983286908078,0.0
MERCH_00305,105.73857142857142,43670.03,413,184,25.622058111380145,0.007263922518159807,0.05569007263922518,0.14043583535108958,7364,Papa Johns,5,0.4092009685230024,2.244565217391304,0.4455205811138015,0.012106537530266344
MERCH_00306,105.60277777777779,36116.15,342,151,23.050058479532165,0.005847953216374269,0.06140350877192982,0.18128654970760233,1164,Lidl,4,0.4239766081871345,2.2649006622516556,0.4415204678362573,0.011695906432748537
MERCH_00307,99.89079019073569,36659.92,367,162,25.74689373297003,0.01907356948228883,0.05994550408719346,0.17166212534059946,4129,Aldi,3,0.3978201634877384,2.265432098765432,0.44141689373297005,0.008174386920980926
MERCH_00308,100.64451187335092,38144.27,379,159,23.049736147757258,0.0158311345646438,0.047493403693931395,0.13984168865435356,3526,CVS Health,1,0.37730870712401055,2.3836477987421385,0.41952506596306066,0.002638522427440633
MERCH_00309,108.12010810810811,40004.44,370,162,24.36581081081081,0.008108108108108109,0.04864864864864865,0.14864864864864866,1445,Netflix,1,0.3918918918918919,2.2839506172839505,0.43783783783783786,0.002702702702702703
MERCH_00310,113.31511002444987,46345.88,409,175,24.357359413202932,0.022004889975550123,0.06845965770171149,0.1687041564792176,1579,Regal Cinemas,2,0.36674816625916873,2.337142857142857,0.4278728606356968,0.004889975550122249
MERCH_00311,106.30365122615804,39013.44,367,165,26.40659400544959,0.013623978201634877,0.04087193460490463,0.2016348773841962,6303,Wendys,2,0.3978201634877384,2.224242424242424,0.449591280653951,0.005449591280653951
MERCH_00312,100.1936809815951,32663.14,326,159,26.114754601226995,0.015337423312883436,0.03374233128834356,0.1901840490797546,1693,Target,3,0.3987730061349693,2.050314465408805,0.48773006134969327,0.009202453987730062
MERCH_00313,100.83299741602067,39022.37,387,181,26.535633074935404,0.015503875968992248,0.04909560723514212,0.21188630490956073,2410,Comcast,4,0.3979328165374677,2.138121546961326,0.46770025839793283,0.0103359173126615
MERCH_00314,91.50797066014671,37426.76,409,170,24.31843520782396,0.022004889975550123,0.05867970660146699,0.16136919315403422,1997,Delta Air Lines,1,0.3276283618581907,2.4058823529411764,0.4156479217603912,0.0024449877750611247
MERCH_00315,105.17531976744185,36180.31,344,155,24.083633720930234,0.014534883720930232,0.05813953488372093,0.16279069767441862,1551,Neiman Marcus,1,0.38953488372093026,2.2193548387096773,0.45058139534883723,0.0029069767441860465
MERCH_00316,99.37478510028654,34681.8,349,153,24.239312320916905,0.02005730659025788,0.045845272206303724,0.17478510028653296,1693,Target,2,0.39255014326647564,2.281045751633987,0.4383954154727794,0.0057306590257879654
MERCH_00317,101.62075907590759,30791.09,303,141,21.97339933993399,0.009900990099009901,0.052805280528052806,0.13861386138613863,5052,British Airways,3,0.429042904290429,2.148936170212766,0.4653465346534653,0.009900990099009901
MERCH_00318,94.39469453376206,29356.75,311,137,24.897620578778135,0.012861736334405145,0.05787781350482315,0.13183279742765272,2407,Chick-fil-A,1,0.3954983922829582,2.27007299270073,0.4405144694533762,0.003215434083601286
MERCH_00319,110.80171052631579,42104.65,380,173,25.43034210526316,0.034210526315789476,0.05526315789473684,0.1763157894736842,5157,Google,0,0.3973684210526316,2.1965317919075145,0.4552631578947368,0.0
MERCH_00320,99.18792613636364,34914.15,352,147,28.562301136363637,0.02556818181818182,0.036931818181818184,0.19602272727272727,9605,Amazon,0,0.3778409090909091,2.3945578231292517,0.41761363636363635,0.0
MERCH_00321,100.60668393782383,38834.18,386,159,23.026839378238343,0.0051813471502590676,0.05181347150259067,0.16580310880829016,1261,H&M,4,0.3316062176165803,2.4276729559748427,0.4119170984455959,0.010362694300518135
MERCH_00322,103.38008152173914,38043.87,368,172,25.68842391304348,0.016304347826086956,0.035326086956521736,0.1358695652173913,4497,Chevron,2,0.375,2.13953488372093,0.4673913043478261,0.005434782608695652
MERCH_00323,104.66089514066498,40922.41,391,170,24.651432225063935,0.0076726342710997444,0.06649616368286446,0.12531969309462915,7099,Hilton,5,0.40664961636828645,2.3,0.4347826086956522,0.01278772378516624
MERCH_00324,95.78046448087431,35055.65,366,159,24.46103825136612,0.01366120218579235,0.060109289617486336,0.14754098360655737,6111,Gap Inc,0,0.4180327868852459,2.30188679245283,0.43442622950819676,0.0
MERCH_00325,94.80107246376811,32706.37,345,157,24.04866666666667,0.014492753623188406,0.057971014492753624,0.15942028985507245,4626,Booking.com,2,0.46956521739130436,2.1974522292993632,0.4550724637681159,0.005797101449275362
MERCH_00326,97.75334963325184,39981.12,409,167,28.128288508557457,0.019559902200488997,0.0488997555012225,0.1980440097799511,6555,Charter Communications,0,0.3691931540342298,2.4491017964071857,0.4083129584352078,0.0
MERCH_00327,102.19828828828828,34032.03,333,157,24.446156156156157,0.009009009009009009,0.042042042042042045,0.13513513513513514,7747,Tesla,1,0.3933933933933934,2.121019108280255,0.47147147147147145,0.003003003003003003
MERCH_00328,94.10248538011696,32183.05,342,157,25.788801169590645,0.014619883040935672,0.04678362573099415,0.14035087719298245,1693,Target,6,0.4415204678362573,2.178343949044586,0.4590643274853801,0.017543859649122806
MERCH_00329,94.18758186397986,37392.47,397,188,25.806649874055417,0.017632241813602016,0.055415617128463476,0.16120906801007556,8892,Burger King,2,0.3904282115869018,2.1117021276595747,0.4735516372795969,0.005037783375314861
MERCH_00330,92.62137157107232,37141.17,401,183,24.275835411471324,0.014962593516209476,0.04239401496259352,0.16458852867830423,4497,Chevron,2,0.428927680798005,2.191256830601093,0.456359102244389,0.004987531172069825
MERCH_00331,105.77801186943621,35647.19,337,155,24.792403560830863,0.01483679525222552,0.03857566765578635,0.17804154302670624,5052,British Airways,1,0.3857566765578635,2.174193548387097,0.45994065281899105,0.002967359050445104
MERCH_00332,100.75719101123595,35869.56,356,159,25.77008426966292,0.014044943820224719,0.03932584269662921,0.16292134831460675,9236,Saks Fifth Avenue,0,0.40730337078651685,2.238993710691824,0.4466292134831461,0.0
MERCH_00333,105.1795575221239,35655.87,339,154,24.173244837758112,0.011799410029498525,0.035398230088495575,0.1710914454277286,9070,Trader Joes,4,0.3893805309734513,2.2012987012987013,0.45427728613569324,0.011799410029498525
MERCH_00334,101.44866847826087,37333.11,368,162,24.873124999999998,0.010869565217391304,0.07065217391304347,0.15760869565217392,5150,Lululemon,3,0.41032608695652173,2.271604938271605,0.44021739130434784,0.008152173913043478
MERCH_00335,106.67788770053475,39897.53,374,159,24.134919786096255,0.02406417112299465,0.045454545454545456,0.17914438502673796,1261,H&M,1,0.34759358288770054,2.352201257861635,0.4251336898395722,0.00267379679144385
MERCH_00336,94.52827127659573,35542.63,376,162,24.97005319148936,0.02127659574468085,0.06648936170212766,0.15159574468085107,1693,Target,6,0.425531914893617,2.3209876543209877,0.4308510638297872,0.015957446808510637
MERCH_00337,114.59416184971099,39649.58,346,170,24.192456647398846,0.02023121387283237,0.046242774566473986,0.21676300578034682,5025,Five Guys,2,0.430635838150289,2.0352941176470587,0.49132947976878616,0.005780346820809248
MERCH_00338,106.14136075949367,33540.67,316,147,24.839746835443037,0.012658227848101266,0.06329113924050633,0.18670886075949367,5052,British Airways,1,0.3924050632911392,2.1496598639455784,0.4651898734177215,0.0031645569620253164
MERCH_00339,95.31920353982301,32313.21,339,165,26.59882005899705,0.011799410029498525,0.05604719764011799,0.15634218289085547,2410,Comcast,0,0.3805309734513274,2.0545454545454547,0.48672566371681414,0.0
MERCH_00340,99.89631443298968,38759.77,388,163,24.761778350515463,0.02577319587628866,0.03865979381443299,0.14432989690721648,4149,ExxonMobil,1,0.36082474226804123,2.3803680981595092,0.42010309278350516,0.002577319587628866
MERCH_00341,90.38100278551532,32446.78,359,153,23.32534818941504,0.019498607242339833,0.03064066852367688,0.17827298050139276,5137,Uniqlo,3,0.42618384401114207,2.34640522875817,0.42618384401114207,0.008356545961002786
MERCH_00342,98.15249329758713,36610.88,373,167,24.573297587131368,0.024128686327077747,0.05093833780160858,0.1581769436997319,6490,PayPal,4,0.3485254691689008,2.2335329341317367,0.44772117962466484,0.010723860589812333
MERCH_00343,101.25942791762014,44250.37,437,196,24.49567505720824,0.006864988558352402,0.05034324942791762,0.17391304347826086,9605,Amazon,1,0.37757437070938216,2.229591836734694,0.4485125858123569,0.002288329519450801
MERCH_00344,89.63340845070422,31819.86,355,167,25.208507042253522,0.01971830985915493,0.056338028169014086,0.16056338028169015,6111,Gap Inc,1,0.38309859154929576,2.125748502994012,0.4704225352112676,0.0028169014084507044
MERCH_00345,99.2477950310559,31957.79,322,145,26.868074534161494,0.024844720496894408,0.043478260869565216,0.15527950310559005,7349,Taco Bell,1,0.4161490683229814,2.220689655172414,0.4503105590062112,0.003105590062111801
MERCH_00346,95.42494949494949,37788.28,396,159,24.48388888888889,0.017676767676767676,0.047979797979797977,0.16161616161616163,4516,Marriott International,1,0.39141414141414144,2.490566037735849,0.40151515151515155,0.0025252525252525255
MERCH_00347,97.34982367758185,38647.88,397,171,25.0239798488665,0.020151133501259445,0.037783375314861464,0.16624685138539042,3738,Expedia,0,0.4760705289672544,2.3216374269005846,0.4307304785894207,0.0
MERCH_00348,96.24917847025496,33975.96,353,153,25.634815864022663,0.0169971671388102,0.042492917847025496,0.1643059490084986,1261,H&M,1,0.4164305949008499,2.30718954248366,0.4334277620396601,0.0028328611898017
MERCH_00349,102.15401785714286,34323.75,336,155,25.69526785714286,0.008928571428571428,0.044642857142857144,0.18154761904761904,8338,Zara,0,0.4255952380952381,2.167741935483871,0.4613095238095238,0.0
MERCH_00350,99.14652733118972,30834.57,311,147,23.844372990353698,0.006430868167202572,0.04823151125401929,0.19292604501607716,5052,British Airways,2,0.40514469453376206,2.1156462585034013,0.47266881028938906,0.006430868167202572
MERCH_00351,114.13967741935484,45998.29,403,184,26.110297766749383,0.022332506203473945,0.03970223325062035,0.15384615384615385,7537,Ford,1,0.4218362282878412,2.1902173913043477,0.45657568238213403,0.0024813895781637717
MERCH_00352,92.91051597051597,37814.58,407,170,23.16063882063882,0.012285012285012284,0.04176904176904177,0.15724815724815724,5992,Lowes,2,0.35626535626535627,2.3941176470588235,0.4176904176904177,0.004914004914004914
MERCH_00353,91.71082887700534,34299.85,374,160,26.372566844919785,0.03208556149732621,0.05080213903743316,0.15508021390374332,5016,Bed Bath & Beyond,1,0.4197860962566845,2.3375,0.42780748663101603,0.00267379679144385
MERCH_00354,103.0711898016997,36384.13,353,165,26.450311614730882,0.031161473087818695,0.06232294617563739,0.17563739376770537,1551,Neiman Marcus,3,0.39943342776203966,2.139393939393939,0.4674220963172805,0.0084985835694051
MERCH_00355,93.33720994475138,33788.07,362,157,25.293232044198895,0.016574585635359115,0.04143646408839779,0.1685082872928177,7811,Dunkin,4,0.43370165745856354,2.305732484076433,0.43370165745856354,0.011049723756906077
MERCH_00356,100.74884615384616,34053.11,338,154,24.737899408284022,0.023668639053254437,0.04437869822485207,0.15384615384615385,6555,Charter Communications,2,0.3609467455621302,2.1948051948051948,0.4556213017751479,0.005917159763313609
MERCH_00357,121.7907514450867,42139.6,346,157,25.354884393063585,0.017341040462427744,0.04335260115606936,0.18208092485549132,5378,Ticketmaster,1,0.3554913294797688,2.2038216560509554,0.45375722543352603,0.002890173410404624
MERCH_00358,97.63860248447206,31439.63,322,150,27.350124223602485,0.024844720496894408,0.049689440993788817,0.2080745341614907,7364,Papa Johns,2,0.39751552795031053,2.1466666666666665,0.46583850931677023,0.006211180124223602
MERCH_00359,87.99141666666667,31676.91,360,162,23.86605555555556,0.019444444444444445,0.05555555555555555,0.1388888888888889,8892,Burger King,1,0.40555555555555556,2.2222222222222223,0.44999999999999996,0.002777777777777778
MERCH_00360,108.05105670103092,41923.81,388,169,24.35755154639175,0.01288659793814433,0.059278350515463915,0.19845360824742267,5992,Lowes,2,0.40463917525773196,2.2958579881656807,0.4355670103092783,0.005154639175257732
MERCH_00361,108.27331360946745,36596.38,338,155,22.605976331360946,0.014792899408284023,0.03254437869822485,0.1834319526627219,1452,American Airlines,3,0.3757396449704142,2.1806451612903226,0.45857988165680474,0.008875739644970414
MERCH_00362,103.69331536388141,38470.22,371,161,25.22466307277628,0.018867924528301886,0.04851752021563342,0.16442048517520216,1997,Delta Air Lines,3,0.4393530997304582,2.3043478260869565,0.4339622641509434,0.008086253369272238
MERCH_00363,103.05280701754386,41118.07,399,178,25.861478696741855,0.022556390977443608,0.03007518796992481,0.16791979949874686,9276,Singapore Airlines,0,0.37844611528822053,2.241573033707865,0.44611528822055135,0.0
MERCH_00364,105.61484507042253,37493.27,355,151,25.71707042253521,0.028169014084507043,0.07323943661971831,0.16901408450704225,9564,Kohls,1,0.4422535211267606,2.3509933774834435,0.4253521126760564,0.0028169014084507044
MERCH_00365,93.40445983379502,33719.01,361,159,26.34590027700831,0.019390581717451522,0.04709141274238227,0.18559556786703602,5175,Chipotle,3,0.42105263157894735,2.270440251572327,0.44044321329639885,0.008310249307479225
MERCH_00366,99.43840108401083,36692.77,369,169,24.276449864498645,0.016260162601626018,0.07859078590785908,0.16531165311653118,1848,Whole Foods,2,0.41192411924119243,2.1834319526627217,0.4579945799457995,0.005420054200542005
MERCH_00367,96.6788948787062,35867.87,371,161,23.7322371967655,0.016172506738544475,0.0431266846361186,0.1509433962264151,8467,The Home Depot,2,0.3692722371967655,2.3043478260869565,0.4339622641509434,0.005390835579514825
MERCH_00368,89.51158567774935,34999.03,391,172,25.0,0.01278772378516624,0.061381074168797956,0.14578005115089515,6011,Shell,1,0.37595907928388744,2.2732558139534884,0.43989769820971864,0.0025575447570332483
MERCH_00369,105.68169278996865,33712.46,319,149,25.545579937304076,0.025078369905956112,0.04075235109717868,0.19122257053291536,1445,Netflix,1,0.36990595611285265,2.140939597315436,0.4670846394984326,0.003134796238244514
MERCH_00370,103.25144549763033,43572.11,422,187,24.394597156398106,0.014218009478672985,0.052132701421800945,0.1872037914691943,3738,Expedia,1,0.35308056872037913,2.2566844919786098,0.443127962085308,0.002369668246445498
MERCH_00371,97.93158333333334,35255.37,360,162,26.298694444444447,0.008333333333333333,0.06388888888888888,0.15833333333333333,9695,Tesco,1,0.4111111111111111,2.2222222222222223,0.44999999999999996,0.002777777777777778
MERCH_00372,110.99914012738854,34853.73,314,147,28.572547770700638,0.012738853503184714,0.03821656050955414,0.21656050955414013,1551,Neiman Marcus,2,0.42038216560509556,2.1360544217687076,0.46815286624203817,0.006369426751592357
MERCH_00373,99.44574938574938,40474.42,407,174,26.184742014742017,0.02457002457002457,0.051597051597051594,0.14004914004914004,5052,British Airways,4,0.4176904176904177,2.339080459770115,0.4275184275184275,0.009828009828009828
MERCH_00374,110.73725947521865,37982.88,343,156,24.462682215743442,0.0058309037900874635,0.0641399416909621,0.1457725947521866,8467,The Home Depot,0,0.3760932944606414,2.198717948717949,0.45481049562682213,0.0
MERCH_00375,109.75781931464175,35232.26,321,155,25.715545171339567,0.021806853582554516,0.040498442367601244,0.1526479750778816,9032,Uber,0,0.4143302180685358,2.0709677419354837,0.4828660436137072,0.0
MERCH_00376,103.54507082152975,36551.41,353,168,25.322067988668557,0.0113314447592068,0.05099150141643059,0.14730878186968838,1402,Emirates,3,0.3909348441926346,2.1011904761904763,0.4759206798866855,0.0084985835694051
MERCH_00377,96.95923482849605,36747.55,379,168,24.807124010554087,0.0158311345646438,0.047493403693931395,0.1424802110817942,4497,Chevron,1,0.39050131926121373,2.255952380952381,0.44327176781002636,0.002638522427440633
MERCH_00378,106.58700272479564,39117.43,367,171,25.066566757493188,0.013623978201634877,0.04087193460490463,0.1907356948228883,6490,PayPal,0,0.4032697547683924,2.146198830409357,0.46594005449591275,0.0
MERCH_00379,89.24448170731706,29272.19,328,158,22.47756097560976,0.018292682926829267,0.057926829268292686,0.16158536585365854,5378,Ticketmaster,4,0.4176829268292683,2.0759493670886076,0.4817073170731707,0.012195121951219513
MERCH_00380,104.30134366925066,40364.62,387,178,25.801757105943153,0.012919896640826873,0.046511627906976744,0.1524547803617571,5144,TJX Companies,1,0.4263565891472868,2.1741573033707864,0.4599483204134367,0.002583979328165375
MERCH_00381,100.60669250645995,38934.79,387,169,26.37312661498708,0.020671834625323,0.05426356589147287,0.18087855297157623,1848,Whole Foods,1,0.40310077519379844,2.289940828402367,0.43669250645994834,0.002583979328165375
MERCH_00382,106.46560109289618,38966.41,366,164,25.91071038251366,0.01912568306010929,0.040983606557377046,0.19398907103825136,7354,IKEA,2,0.4016393442622951,2.231707317073171,0.448087431693989,0.00546448087431694
MERCH_00383,104.58496774193549,32421.34,310,155,23.881935483870965,0.01935483870967742,0.04516129032258064,0.17419354838709677,4516,Marriott International,1,0.3967741935483871,2.0,0.5,0.0032258064516129032
MERCH_00384,100.75894230769231,41915.72,416,179,27.451466346153843,0.04326923076923077,0.036057692307692304,0.15144230769230768,4149,ExxonMobil,1,0.4110576923076923,2.3240223463687153,0.4302884615384615,0.002403846153846154
MERCH_00385,103.5467365269461,34584.61,334,150,25.376556886227547,0.014970059880239521,0.04491017964071856,0.20658682634730538,4516,Marriott International,2,0.4311377245508982,2.2266666666666666,0.44910179640718567,0.005988023952095809
MERCH_00386,107.8497204968944,34727.61,322,148,24.207857142857144,0.009316770186335404,0.055900621118012424,0.17391304347826086,6555,Charter Communications,0,0.40372670807453415,2.175675675675676,0.45962732919254656,0.0
MERCH_00387,99.40024657534245,36281.09,365,153,26.93427397260274,0.0273972602739726,0.06575342465753424,0.16986301369863013,7747,Tesla,0,0.3972602739726027,2.3856209150326797,0.4191780821917808,0.0
MERCH_00388,107.4495786516854,38252.05,356,166,23.254522471910114,0.016853932584269662,0.056179775280898875,0.199438202247191,1693,Target,1,0.4410112359550562,2.144578313253012,0.46629213483146065,0.0028089887640449437
MERCH_00389,105.0604155844156,40448.26,385,165,25.0492987012987,0.015584415584415584,0.04415584415584416,0.14025974025974025,8394,Macys,0,0.35324675324675325,2.3333333333333335,0.42857142857142855,0.0
MERCH_00390,100.48855670103092,38989.56,388,172,24.692963917525777,0.01288659793814433,0.05670103092783505,0.17268041237113402,1452,American Airlines,4,0.3788659793814433,2.255813953488372,0.44329896907216493,0.010309278350515464
MERCH_00391,102.82651098901098,37428.85,364,168,23.816428571428574,0.019230769230769232,0.0521978021978022,0.15934065934065933,3376,Publix,3,0.4532967032967033,2.1666666666666665,0.46153846153846156,0.008241758241758242
MERCH_00392,97.29330555555555,35025.59,360,162,23.990361111111113,0.013888888888888888,0.04722222222222222,0.19444444444444445,9737,Williams-Sonoma,1,0.3861111111111111,2.2222222222222223,0.44999999999999996,0.002777777777777778
MERCH_00393,100.4420481927711,33346.76,332,154,24.1375,0.015060240963855422,0.04819277108433735,0.15963855421686746,6724,AT&T,3,0.39759036144578314,2.155844155844156,0.463855421686747,0.009036144578313253
MERCH_00394,100.43645945945946,37161.49,370,155,24.575027027027026,0.016216216216216217,0.05405405405405406,0.1810810810810811,6111,Gap Inc,2,0.43243243243243246,2.3870967741935485,0.4189189189189189,0.005405405405405406
MERCH_00395,104.86898255813954,36074.93,344,155,24.17764534883721,0.023255813953488372,0.0436046511627907,0.16569767441860464,1314,Southwest Airlines,5,0.39244186046511625,2.2193548387096773,0.45058139534883723,0.014534883720930232
